id,first_name,second_name,total_points,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
482,Jack,Colback,0,0.0,0.0,58771,0,0,-1,1,0,3,0.0,0.0,0,0.0,False,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2019-09-18T22:00:13.777925Z,44,58771.jpg,0.0,0.1,False,,n,13,4,23568,15,23164,110,0.0,0.0,Colback,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
483,Jacob,Murphy,0,0.0,0.0,114243,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,Joined Sheffield Wednesday on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T16:30:11.441250Z,48,114243.jpg,0.0,0.0,False,,n,13,4,224,3,1332,5,0.0,0.0,Murphy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
498,Jetro,Willems,63,100.0,100.0,92159,0,0,1,-1,1,2,0.3,0.8,2,0.8,False,,2020-01-01T17:30:19.031628Z,46,92159.jpg,3.5,2.3,False,,a,13,4,359344,2682,229177,7072,0.2,13.7,Willems,1481,2,2,3,24,0,0,0,0,0,0,6,280,344.2,196.0,198.0,74.0
499,Rolando,Aarons,0,100.0,0.0,155513,0,0,-2,2,0,3,0.0,0.0,0,0.0,False,,2019-09-02T12:30:12.780747Z,48,155513.jpg,0.0,0.0,False,,a,13,4,1411,10,4255,8,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
500,Allan,Saint-Maximin,31,50.0,0.0,170137,0,0,-1,1,0,3,-0.2,0.0,0,0.0,False,Hamstring injury - 50% chance of playing,2019-11-30T15:00:19.632939Z,54,170137.jpg,2.6,0.2,False,,d,13,4,47336,95,73555,352,0.0,5.7,Saint-Maximin,815,1,1,2,8,0,0,0,0,0,0,0,107,148.0,164.5,241.0,55.2
519,Emil,Krafth,14,100.0,100.0,111773,0,0,-2,2,0,2,-0.2,0.3,0,0.3,False,,2019-08-29T00:00:09.547590Z,43,111773.jpg,1.6,0.1,False,,a,13,4,4401,11,6436,45,0.1,3.3,Krafth,463,0,0,1,12,0,0,0,0,0,0,0,80,66.2,10.1,30.0,10.7
520,Andy,Carroll,25,100.0,100.0,40142,0,0,-1,1,0,4,1.0,1.5,1,1.5,False,,2020-01-05T01:00:12.734389Z,54,40142.jpg,1.9,0.1,False,,a,13,4,13364,215,18145,346,0.3,4.6,Carroll,507,0,3,2,7,0,0,0,1,0,0,0,75,113.6,120.0,162.0,39.9
540,Matthew,Longstaff,22,,,223175,0,0,0,0,1,3,0.8,1.3,1,1.3,False,,,45,223175.jpg,4.4,0.2,False,,a,13,4,44776,364,32606,563,0.3,4.9,Matthew Longstaff,449,2,0,1,7,0,0,0,1,0,0,2,83,97.0,43.9,29.0,17.0
554,Dwight,Gayle,12,50.0,100.0,104547,0,0,0,0,0,4,0.4,1.3,4,1.3,False,Hamstring injury - 50% chance of playing,2020-01-11T17:00:17.861465Z,50,104547.jpg,1.3,0.0,False,,d,13,4,5208,55,4236,135,0.3,2.4,Gayle,178,0,1,0,6,0,0,0,0,0,0,0,32,29.2,28.4,17.0,7.3
573,Robert,Elliot,0,,,19838,0,0,0,0,0,1,-0.5,0.0,0,0.0,False,,,40,19838.jpg,0.0,0.1,False,,a,13,4,5497,493,1052,120,0.0,0.0,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
598,Thomas,Allan,0,,,232957,0,0,0,0,0,3,0.7,1.2,0,0.0,False,,,45,232957.jpg,0.0,0.0,False,,a,13,4,42,42,9,9,0.0,0.0,Allan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
599,Kelland,Watts,0,,,232977,0,0,0,0,0,2,0.6,1.1,0,0.0,False,,,40,232977.jpg,0.0,0.0,False,,a,13,4,67,67,9,9,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
272,Timm,Klose,0,0.0,0.0,84384,0,0,-2,2,0,2,0.0,0.0,0,0.0,False,Knee injury - Unknown return date,2019-08-27T21:30:10.685404Z,43,84384.jpg,0.0,0.0,False,,i,14,45,786,1,5738,24,0.0,0.0,Klose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
273,Ben,Godfrey,21,50.0,0.0,198826,0,0,-1,1,0,2,0.0,0.0,0,0.3,False,Anterior cruciate ligament - 50% chance of playing,2019-12-20T14:00:17.517206Z,44,198826.jpg,1.2,0.2,False,,d,14,45,13503,4,22457,193,0.1,4.8,Godfrey,1489,0,0,1,35,0,0,0,1,0,0,0,266,358.4,16.6,41.0,41.8
274,Maximillian,Aarons,27,100.0,100.0,232980,0,0,-2,2,0,2,0.8,0.3,0,1.3,False,,2019-12-27T23:30:16.214403Z,43,232980.jpg,1.4,1.1,False,,a,14,45,45720,1156,154414,1082,0.3,6.3,Aarons,1800,0,0,2,41,0,0,0,5,0,0,1,252,291.0,236.1,151.0,67.8
275,Christoph,Zimmermann,19,100.0,100.0,192303,0,0,-1,1,0,2,0.7,0.2,0,1.2,False,,2019-08-31T17:00:18.410489Z,44,192303.jpg,1.7,0.0,False,,a,14,45,3019,112,2514,106,0.3,4.3,Zimmermann,935,0,1,1,18,0,0,0,2,0,0,0,157,238.6,13.9,53.0,30.6
276,Jamal,Lewis,21,100.0,100.0,194799,0,0,0,0,0,2,-0.3,-0.8,1,0.2,False,,2019-11-18T15:00:15.322949Z,45,194799.jpg,1.4,0.2,False,,a,14,45,31508,141,36091,211,0.0,4.7,Lewis,1162,0,0,2,28,0,0,0,2,0,0,0,188,207.6,131.4,56.0,39.5
277,Grant,Hanley,5,75.0,100.0,83428,0,0,0,0,0,2,0.1,-0.3,0,0.7,False,Muscle injury - 75% chance of playing,2020-01-11T20:30:19.344676Z,40,83428.jpg,0.6,2.0,False,,d,14,45,239408,1279,274107,3404,0.2,1.2,Hanley,709,0,0,0,18,1,0,0,2,0,0,0,91,158.8,1.8,54.0,21.6
278,Teemu,Pukki,100,75.0,0.0,57127,0,0,0,0,2,4,1.7,0.0,0,2.7,False,Hamstring injury - 75% chance of playing,2020-01-02T11:00:21.225706Z,65,57127.jpg,4.8,13.1,False,,d,14,45,3611339,1607,3276126,46191,0.4,15.4,Pukki,1867,9,3,3,40,0,0,0,3,0,0,16,337,445.8,261.0,863.0,156.4
279,Dennis,Srbeny,13,0.0,0.0,179587,0,0,-3,3,0,4,0.0,0.0,0,0.2,False,Joined SC Paderborn on a permanent deal on 8/1. - Unknown return date,2020-01-03T15:30:19.113612Z,52,179587.jpg,1.6,0.0,False,,n,14,45,4515,5,7609,93,0.0,2.5,Srbeny,41,1,0,0,2,0,0,0,0,0,0,1,50,44.2,3.4,25.0,7.0
280,Tim,Krul,58,100.0,100.0,20480,0,0,0,0,2,1,0.5,0.0,0,1.0,False,,2019-10-27T20:00:16.930339Z,45,20480.jpg,2.9,2.2,False,,a,14,45,184146,4363,133380,4281,0.2,12.9,Krul,1800,0,0,2,38,1,2,0,3,0,71,6,359,590.8,0.0,0.0,59.1
281,Michael,McGovern,11,,,18499,0,0,0,0,0,1,-0.5,-1.0,0,0.0,False,,,40,18499.jpg,5.5,7.1,False,,a,14,45,369605,7439,213570,5289,0.0,2.8,McGovern,158,0,0,0,6,0,1,0,0,0,7,2,46,65.0,0.0,0.0,6.5
282,Mario,Vrancic,18,100.0,100.0,37614,0,0,-3,3,0,3,1.8,1.3,2,2.3,False,,2019-12-31T19:00:19.697134Z,62,37614.jpg,1.8,0.1,False,,a,14,45,3514,68,13484,79,0.4,2.9,Vrancic,352,1,0,0,8,0,0,0,2,0,0,1,76,82.4,82.0,68.0,23.4
283,Emiliano,Buendía,71,,,195546,0,0,0,0,1,3,4.0,3.5,2,4.5,False,,,60,195546.jpg,3.2,0.9,False,,a,14,45,200947,2819,193369,1720,0.8,11.8,Buendía,1682,0,7,1,40,0,0,0,2,0,0,10,344,522.6,907.7,253.0,168.5
284,Onel,Hernández,31,100.0,100.0,89470,0,0,-2,2,0,3,0.7,0.2,1,1.2,False,,2019-11-01T16:00:22.360282Z,53,89470.jpg,2.1,0.1,False,,a,14,45,5543,53,15698,95,0.2,5.8,Hernández,744,1,1,1,15,0,0,0,0,0,0,0,101,148.4,136.2,256.0,53.8
285,Marco,Stiepermann,23,,,71738,0,0,-4,4,0,3,0.2,-0.3,0,0.7,False,,,51,71738.jpg,1.4,0.1,False,,a,14,45,5898,23,11260,42,0.1,4.5,Stiepermann,918,0,0,1,24,0,0,0,4,0,0,0,73,91.6,154.4,255.0,50.2
286,Kenny,McLean,45,100.0,100.0,78607,0,0,-1,1,0,3,1.3,0.8,2,1.8,False,,2019-12-31T19:00:19.709130Z,49,78607.jpg,2.1,0.2,False,,a,14,45,11341,66,15873,124,0.4,9.2,McLean,1658,1,1,2,38,0,0,0,4,0,0,0,247,294.6,279.1,196.0,76.8
287,Todd,Cantwell,86,100.0,100.0,193111,0,0,4,-4,2,3,3.8,3.3,2,4.3,False,,2019-11-23T18:00:20.773249Z,49,193111.jpg,3.9,24.1,False,,a,14,45,3215894,51148,1666909,28635,0.9,17.6,Cantwell,1536,6,2,3,34,0,0,0,2,0,0,10,299,403.8,305.1,518.0,122.0
288,Moritz,Leitner,16,100.0,100.0,87396,0,0,-2,2,0,3,-0.5,-1.0,0,0.0,False,,2019-09-13T13:30:19.474643Z,43,87396.jpg,1.8,0.2,False,,a,14,45,20363,618,27738,370,0.0,3.7,Leitner,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8
289,Alexander,Tettey,38,100.0,100.0,18665,0,0,0,0,0,3,1.0,0.5,2,1.5,False,,2019-11-29T13:30:22.939718Z,45,18665.jpg,2.4,0.4,False,,a,14,45,39395,479,29108,1104,0.3,8.4,Tettey,1198,1,1,2,23,0,0,0,4,0,0,3,213,213.0,72.0,95.0,38.0
290,Tom,Trybull,25,100.0,100.0,90440,0,0,-1,1,0,3,0.3,-0.2,0,0.8,False,,2019-09-04T09:00:11.384947Z,44,90440.jpg,1.8,0.6,False,,a,14,45,46622,70,71691,434,0.2,5.7,Trybull,1022,0,0,2,21,0,0,0,2,0,0,0,161,184.6,44.0,90.0,32.0
434,Josip,Drmic,12,50.0,0.0,81048,0,0,-2,2,0,4,0.0,0.0,0,0.0,False,Hamstring injury - 50% chance of playing,2019-11-11T12:00:15.065845Z,53,81048.jpg,1.5,0.1,False,,d,14,45,4822,4,14114,42,0.0,2.3,Drmic,115,1,0,0,3,0,0,0,0,0,0,0,35,33.4,7.7,42.0,8.1
435,Patrick,Roberts,3,0.0,0.0,124165,0,0,-4,4,0,3,0.0,0.0,0,0.0,False,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T20:30:19.362679Z,51,124165.jpg,1.0,0.0,False,,n,14,45,1481,3,7427,69,0.0,0.6,Roberts,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5
449,Ralf,Fahrmann,1,100.0,100.0,28082,0,0,-1,1,0,1,-0.5,-1.0,0,0.0,False,,2019-12-28T19:30:17.433191Z,44,28082.jpg,1.0,0.3,False,,a,14,45,4776,93,25357,156,0.0,0.2,Fahrmann,21,0,0,0,1,0,0,0,0,0,1,0,6,4.0,0.0,0.0,0.4
454,Sam,Byram,16,,,113564,0,0,-1,1,0,2,0.5,0.0,0,1.0,False,,,44,113564.jpg,1.2,0.1,False,,a,14,45,5445,85,9170,109,0.2,3.6,Byram,996,0,0,1,21,0,0,0,4,0,0,0,140,227.8,64.3,145.0,43.8
484,Philip,Heise,0,0.0,,101061,0,0,-1,1,0,2,0.0,-1.0,0,0.0,False,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Jul,2020-01-10T20:00:21.434889Z,39,101061.jpg,0.0,0.8,False,,n,14,45,48534,264,48024,2454,0.0,0.0,Heise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
507,Ibrahim,Amadou,18,100.0,100.0,128348,0,0,0,0,0,3,-0.3,-0.8,1,0.2,False,,2019-10-27T20:00:17.300870Z,45,128348.jpg,1.6,0.1,False,,a,14,45,11233,77,9830,114,0.0,4.0,Amadou,756,0,0,1,20,0,0,0,1,0,0,0,122,177.2,18.3,31.0,22.7
538,Adam,Idah,3,,,432735,0,0,-1,1,0,4,0.0,-0.5,2,0.5,False,,,44,432735.jpg,1.5,0.1,False,,a,14,45,15236,602,10331,422,0.1,0.7,Idah,65,0,0,0,3,0,0,0,0,0,0,0,9,3.0,1.5,4.0,0.9
551,Archie,Mair,0,,,233849,0,0,0,0,0,1,-0.5,-1.0,0,0.0,False,,,40,233849.jpg,0.0,0.1,False,,a,14,45,5691,201,2225,94,0.0,0.0,Mair,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
552,Akin,Famewo,0,0.0,0.0,232667,0,0,0,0,0,2,0.0,0.0,0,0.0,False,Joined St Mirren on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T10:30:20.484548Z,40,232667.jpg,0.0,0.1,False,,n,14,45,4491,7,3574,272,0.0,0.0,Famewo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
70,Lys,Mousset,65,100.0,100.0,178304,-1,1,-3,3,1,4,1.0,1.5,1,1.5,False,,2019-12-08T16:00:13.029423Z,47,178304.jpg,3.4,3.2,False,,a,15,49,711249,4543,536460,18320,0.3,13.5,Mousset,881,5,3,3,9,0,0,0,0,0,0,9,202,241.0,134.3,392.0,76.4
291,Enda,Stevens,85,,,63426,0,0,1,-1,1,2,3.2,3.7,8,3.7,False,,,51,63426.jpg,3.9,2.3,False,,a,15,49,279255,4320,156021,2720,0.7,16.7,Stevens,1980,1,2,8,21,0,0,0,4,0,0,7,402,391.8,366.7,185.0,94.3
292,Kieron,Freeman,0,,,87121,0,0,-3,3,0,2,-0.5,0.0,0,0.0,False,,,42,87121.jpg,0.0,0.1,False,,a,15,49,3931,94,9906,123,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
293,Jack,O'Connell,75,,,146610,0,0,1,-1,1,2,3.3,3.8,6,3.8,False,,,46,146610.jpg,3.4,2.4,False,,a,15,49,254674,11086,122310,4156,0.8,16.3,O'Connell,1980,0,1,8,21,0,0,0,3,0,0,5,387,404.0,154.8,173.0,73.3
294,George,Baldock,97,,,82691,1,-1,6,-6,1,2,3.8,4.3,6,4.3,False,,,51,82691.jpg,4.4,11.6,False,,a,15,49,1024204,21528,235282,15605,0.8,19.0,Baldock,1980,2,4,8,21,0,0,0,4,0,0,7,365,367.2,255.5,164.0,78.7
295,John,Egan,70,100.0,100.0,108416,0,0,0,0,0,2,3.2,3.7,6,3.7,False,,2019-11-18T23:00:14.538560Z,45,108416.jpg,3.3,1.0,False,,a,15,49,92381,7207,38052,2047,0.8,15.6,Egan,1878,0,0,8,18,0,0,0,2,0,0,3,338,351.6,9.1,251.0,61.2
296,Richard,Stearman,0,0.0,,18832,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,Contract terminated by mutual consent on 10/1. - Unknown return date,2020-01-10T20:30:14.424021Z,39,18832.jpg,0.0,2.5,False,,n,15,49,119038,976,140425,7441,0.0,0.0,Stearman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
297,John,Lundstram,104,100.0,100.0,153723,0,0,11,-11,4,2,3.8,4.3,6,4.3,True,,2019-12-29T18:30:20.904666Z,51,153723.jpg,5.0,47.5,False,,a,15,49,3392410,31585,688081,11820,0.8,20.4,Lundstram,1837,3,3,8,19,0,0,0,4,0,0,12,393,354.4,300.7,321.0,97.9
298,Billy,Sharp,16,100.0,100.0,18867,0,0,-4,4,0,4,0.0,0.5,1,0.5,False,,2019-09-14T17:00:16.602437Z,56,18867.jpg,1.3,0.3,False,,a,15,49,51710,130,98170,200,0.1,2.9,Sharp,289,1,0,0,4,0,0,0,1,1,0,3,49,54.0,104.8,86.0,24.1
299,Jake,Eastwood,0,100.0,100.0,213280,0,0,-2,2,0,1,-0.5,0.0,0,0.0,False,,2019-10-21T21:30:15.275741Z,43,213280.jpg,0.0,0.1,False,,a,15,49,1796,59,13435,55,0.0,0.0,Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
300,Mark,Duffy,0,0.0,0.0,59614,0,0,-3,3,0,3,0.0,0.0,0,0.0,False,Joined Stoke City on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,59614.jpg,0.0,0.0,False,,n,15,49,265,3,5141,4,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
301,John,Fleck,74,100.0,100.0,47247,0,0,-1,1,3,3,4.5,5.0,9,5.0,False,,2019-12-14T17:00:24.844524Z,49,47247.jpg,3.9,2.9,False,,a,15,49,317730,40014,128880,5436,1.0,15.1,Fleck,1648,4,2,6,17,0,0,0,5,0,0,10,340,392.2,460.8,312.0,116.6
302,Oliver,Norwood,60,,,79934,0,0,-1,1,1,3,3.2,3.7,3,3.7,False,,,49,79934.jpg,2.7,0.3,False,,a,15,49,37843,629,40186,732,0.8,12.2,Norwood,1833,1,1,8,21,0,0,0,4,0,0,4,363,421.8,513.9,76.0,101.2
303,David,McGoldrick,40,100.0,100.0,27436,0,0,-1,1,0,4,1.5,2.0,1,2.0,False,,2019-09-26T10:00:12.518124Z,54,27436.jpg,2.1,0.2,False,,a,15,49,42699,513,45079,759,0.4,7.4,McGoldrick,1314,0,2,5,13,0,0,0,2,0,0,3,100,194.4,180.2,437.0,81.0
423,Chris,Basham,68,,,40386,0,0,0,0,0,2,3.2,3.7,6,3.7,False,,,45,40386.jpg,3.1,0.8,False,,a,15,49,67913,2923,30485,1228,0.8,15.1,Basham,1920,0,0,8,21,0,0,0,4,0,0,2,354,392.6,81.5,55.0,53.2
436,Simon,Moore,1,75.0,75.0,74854,0,0,-1,1,0,1,-0.4,0.0,0,0.0,False,Groin Injury - 75% chance of playing,2019-12-22T12:00:21.115265Z,44,74854.jpg,1.0,0.1,False,,d,15,49,3123,19,5924,87,0.0,0.2,Moore,90,0,0,0,3,0,0,0,0,0,2,0,9,7.8,0.0,0.0,0.8
441,Luke,Freeman,11,,,49083,0,0,-4,4,0,3,-0.3,0.2,0,0.2,False,,,51,49083.jpg,1.2,0.1,False,,a,15,49,3212,75,9123,93,0.0,2.2,Freeman,322,0,0,1,4,0,0,0,2,0,0,0,32,43.6,75.1,17.0,13.6
444,Phil,Jagielka,4,,,7645,0,0,-3,3,0,2,-0.5,0.0,0,0.0,False,,,42,7645.jpg,1.0,0.4,False,,a,15,49,15166,160,43279,414,0.0,1.0,Jagielka,128,0,0,0,3,0,0,0,0,0,0,0,31,39.0,4.7,2.0,4.5
453,Callum,Robinson,31,100.0,100.0,171975,0,0,-5,5,1,3,-0.3,0.2,0,0.2,False,,2019-12-14T17:00:25.229662Z,50,171975.jpg,2.2,0.3,False,,a,15,49,49636,97,93558,281,0.0,6.2,Robinson,634,1,2,2,6,0,0,0,1,0,0,1,66,72.4,58.1,154.0,28.0
456,Ravel,Morrison,1,,,90518,0,0,-4,4,0,3,-0.5,0.0,0,0.0,False,,,46,90518.jpg,1.0,0.1,False,,a,15,49,3903,102,12481,121,0.0,0.2,Morrison,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.2
471,Dean,Henderson,87,100.0,100.0,172649,0,0,4,-4,2,1,4.3,4.8,6,4.8,False,,2019-11-09T17:30:13.445733Z,49,172649.jpg,4.1,10.2,False,,a,15,49,902770,41792,334156,8477,1.0,17.8,Henderson,1890,0,1,8,18,0,0,0,2,0,54,5,390,367.4,0.0,18.0,38.6
472,Ben,Osborn,4,,,167878,0,0,-3,3,0,3,-0.2,0.3,0,0.3,False,,,47,167878.jpg,1.0,0.0,False,,a,15,49,949,40,2726,34,0.1,0.9,Osborn,51,0,0,0,0,0,0,0,0,0,0,0,17,10.6,22.2,4.0,3.7
501,Oliver,McBurnie,47,100.0,100.0,169432,0,0,-3,3,0,4,2.8,3.3,7,3.3,False,,2019-10-08T09:00:11.047638Z,57,169432.jpg,2.4,0.2,False,,a,15,49,22994,2188,23931,489,0.6,8.2,McBurnie,889,4,0,5,11,0,0,0,2,0,0,4,168,225.8,76.7,303.0,60.4
521,Michael,Verrips,0,75.0,0.0,194126,0,0,-1,1,0,1,0.0,0.0,0,0.0,False,Concussion - 75% chance of playing,2020-01-05T22:00:20.835811Z,44,194126.jpg,0.0,0.0,False,,d,15,49,755,4,1763,58,0.0,0.0,Verrips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
522,Muhamed,Bešić,7,100.0,100.0,87447,0,0,-1,1,0,3,0.3,0.8,0,0.8,False,,2019-09-19T11:30:17.999997Z,44,87447.jpg,1.0,0.1,False,,a,15,49,8414,111,15664,143,0.2,1.6,Bešić,152,0,0,0,1,0,0,0,1,0,0,0,31,26.2,18.1,22.0,6.6
547,Leon,Clarke,1,,,18440,0,0,0,0,0,4,-0.5,0.0,0,0.0,False,,,45,18440.jpg,1.0,0.1,False,,a,15,49,10834,69,8185,195,0.0,0.2,Clarke,13,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.3,4.0,0.3
591,Jack,Rodwell,0,,,49384,0,0,0,0,0,3,0.7,1.2,0,0.0,False,,,45,49384.jpg,0.0,0.0,False,,a,15,49,328,103,64,26,0.0,0.0,Rodwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
304,Jannik,Vestergaard,32,,,93100,0,0,-3,3,2,2,-0.5,-1.0,0,0.0,False,,,47,93100.jpg,2.9,2.3,False,,a,16,20,517369,186,426642,2845,0.0,6.8,Vestergaard,933,1,0,2,21,0,0,0,1,0,0,6,187,245.8,63.9,140.0,45.0
305,Ryan,Bertrand,32,100.0,100.0,40146,0,0,-2,2,0,2,2.7,2.2,2,3.2,False,,2019-10-25T21:00:19.447070Z,48,40146.jpg,1.9,0.7,False,,a,16,20,36107,1164,65413,825,0.7,6.7,Bertrand,1392,1,1,2,32,0,0,0,3,1,0,0,187,215.2,250.6,139.0,60.5
306,Yan,Valery,9,75.0,0.0,213482,0,0,-4,4,0,2,-0.4,0.0,0,0.0,False,Illness - 75% chance of playing,2019-12-12T11:30:20.748170Z,46,213482.jpg,1.1,0.1,False,,d,16,20,6474,3,25016,113,0.0,2.0,Valery,554,0,1,0,18,0,0,0,1,0,0,0,64,86.4,39.5,49.0,17.4
307,Jan,Bednarek,47,,,171771,0,0,-1,1,0,2,3.0,2.5,2,3.5,False,,,44,171771.jpg,2.1,0.7,False,,a,16,20,63648,2066,67571,760,0.8,10.7,Bednarek,1977,0,0,4,39,0,0,0,2,0,0,3,324,428.2,18.9,27.0,47.6
308,Jack,Stephens,44,,,88900,0,0,-2,2,2,2,5.0,4.5,2,5.5,False,,,43,88900.jpg,3.1,1.4,False,,a,16,20,113458,21746,25021,3301,1.3,10.2,Stephens,1197,1,2,2,20,0,0,0,0,0,0,4,220,340.2,51.9,77.0,46.8
310,Maya,Yoshida,10,,,80447,0,0,-3,3,0,2,-0.5,-1.0,0,0.0,False,,,42,80447.jpg,1.2,0.3,False,,a,16,20,16269,147,27263,241,0.0,2.4,Yoshida,558,0,0,1,18,0,0,0,1,0,0,1,85,96.8,3.7,77.0,17.7
311,Kayne,Ramsay,0,,,232797,0,0,-1,1,0,2,-0.5,-1.0,0,0.0,False,,,39,232797.jpg,0.0,1.6,False,,a,16,20,90691,3848,79655,1838,0.0,0.0,Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
312,Charlie,Austin,0,0.0,0.0,78356,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,78356.jpg,0.0,0.0,False,,u,16,20,666,29,8955,30,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
313,Danny,Ings,123,,,84939,1,-1,8,-8,2,4,6.0,5.5,5,6.5,False,,,68,84939.jpg,5.6,23.9,False,,a,16,20,2140940,214696,619924,14286,1.0,18.1,Ings,1526,14,1,2,27,0,0,0,2,0,0,27,452,596.6,214.7,888.0,169.8
314,Michael,Obafemi,17,100.0,100.0,220598,0,0,-1,1,0,4,1.2,0.7,0,1.7,False,,2019-12-31T20:00:19.430867Z,49,220598.jpg,1.9,0.2,False,,a,16,20,11977,215,20336,312,0.3,3.5,Obafemi,270,1,0,1,5,0,0,0,0,0,0,2,49,42.2,30.0,69.0,14.1
315,Shane,Long,27,100.0,100.0,20452,0,0,-4,4,0,4,1.7,1.2,5,2.2,False,,2019-12-24T14:30:12.403139Z,46,20452.jpg,2.2,1.8,False,,a,16,20,99700,2372,332104,1419,0.5,5.9,Long,600,0,3,0,10,0,0,0,0,0,0,0,58,78.8,126.1,249.0,45.5
316,Sam,Gallagher,0,0.0,0.0,153371,0,0,0,0,0,4,0.0,0.0,0,0.0,False,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,153371.jpg,0.0,0.0,False,,u,16,20,2845,5,5528,31,0.0,0.0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
317,Fraser,Forster,0,0.0,0.0,40383,0,0,-2,2,0,1,0.0,0.0,0,0.0,False,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,40383.jpg,0.0,0.3,False,,n,16,20,3025,25,47957,152,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
318,Alex,McCarthy,37,100.0,100.0,58376,0,0,-2,2,0,1,3.8,3.3,3,4.3,False,,2019-09-26T13:00:09.737144Z,43,58376.jpg,3.1,2.0,False,,a,16,20,148742,29481,55877,2717,1.0,8.6,McCarthy,1080,0,0,2,14,0,0,0,0,0,37,1,202,289.6,0.0,0.0,29.0
319,Angus,Gunn,29,,,107265,0,0,-2,2,1,1,-0.5,-1.0,0,0.0,False,,,43,107265.jpg,2.9,1.6,False,,a,16,20,246119,385,221387,2297,0.0,6.7,Gunn,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1
320,Nathan,Redmond,52,100.0,100.0,83283,0,0,-3,3,1,3,2.5,2.0,2,3.0,False,,2019-08-27T21:30:10.776482Z,62,83283.jpg,2.6,0.6,False,,a,16,20,46990,1130,145598,892,0.5,8.4,Redmond,1698,2,0,3,36,0,0,0,1,0,0,2,201,243.8,293.9,484.0,102.5
321,James,Ward-Prowse,73,,,101178,-1,1,-2,2,0,3,1.8,1.3,2,2.3,False,,,58,101178.jpg,3.3,1.7,False,,a,16,20,239488,4180,189558,6012,0.4,12.4,Ward-Prowse,1980,4,2,4,39,0,0,1,5,0,0,6,339,498.4,551.3,334.0,138.5
