id,first_name,second_name,team,team_code,total_points,minutes,now_cost,selected_by_percent,points_list,minutes_list
439,Craig,Dawson,18,57,29,1279,48,0.2,"[1.0, 2.0, 1.0, 1.0, 1.0, -2.0, 1.0, 1.0, 2.0, 5.0, 0.0, 6.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 6.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 33.0, 90.0, 90.0, 90.0, 90.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 30.0, 90.0, 90.0]"
512,Danny,Welbeck,18,57,7,208,58,0.1,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 23.0, 16.0, 0.0, 0.0, 0.0, 90.0, 76.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
513,Heurelho da Silva,Gomes,18,57,0,0,44,0.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
525,Ismaïla,Sarr,18,57,53,941,62,1.2,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 2.0, 3.0, 2.0, 13.0, 1.0, 7.0, 5.0, 6.0]","[0.0, 0.0, 16.0, 0.0, 36.0, 31.0, 70.0, 13.0, 0.0, 0.0, 0.0, 0.0, 23.0, 90.0, 90.0, 90.0, 90.0, 86.0, 45.0, 90.0, 90.0, 81.0]"
542,Dimitri,Foulquier,18,57,1,57,40,0.2,"[0, 0, 0, 0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0.0, 32.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
563,Ayotomiwa,Dele-Bashiru,18,57,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
592,João Pedro,Junqueira de Jesus,18,57,0,0,50,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]"
376,Aaron,Cresswell,19,21,54,1303,47,1.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 2.0, 0.0, 2.0, 0.0, 1.0, 1.0, 14.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 5.0, 2.0]","[90.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 83.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 50.0, 90.0, 0.0, 90.0, 0.0, 90.0, 90.0]"
377,Angelo,Ogbonna,19,21,59,1440,45,1.5,"[0.0, 2.0, 1.0, 6.0, 6.0, 5.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 7.0, 6.0, 1.0, 7.0, 6.0, 0.0, 1.0, 0.0, 6.0, 2.0]","[0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 0.0, 90.0, 90.0]"
378,Arthur,Masuaku,19,21,23,637,42,0.5,"[0.0, 1.0, 2.0, 12.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0]","[0.0, 90.0, 90.0, 90.0, 66.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 39.0, 0.0, 0.0, 0.0, 90.0, 7.0, 68.0]"
379,Pablo,Zabaleta,19,21,8,378,42,0.5,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 21.0, 10.0, 0.0, 6.0, 0.0, 90.0, 71.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 90.0]"
380,Ryan,Fredericks,19,21,55,1537,45,0.5,"[0.0, 2.0, 2.0, 5.0, 8.0, 6.0, 1.0, 3.0, 1.0, 0.0, 1.0, 0.0, 0.0, 6.0, 1.0, 1.0, 6.0, 0.0, 0.0, 1.0, 11.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 79.0, 90.0, 90.0, 90.0, 0.0, 18.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 90.0, 90.0, 0.0]"
381,Issa,Diop,19,21,28,1235,44,2.1,"[0.0, 2.0, 2.0, 8.0, 6.0, 6.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 63.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 90.0, 0.0, 0.0]"
382,Fabián,Balbuena,19,21,36,1081,43,0.5,"[-1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 1.0, 0.0, 7.0, 1.0, 1.0, 8.0, 0.0, 1.0, 1.0, 6.0, 2.0]","[90.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0]"
383,Winston,Reid,19,21,0,0,39,4.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
384,Ben,Johnson,19,21,0,0,39,1.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
385,Marko,Arnautovic,19,21,0,0,70,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
386,Javier,Hernández Balcázar,19,21,9,106,60,0.4,"[1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[24.0, 82.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
387,Alexandre Nascimento,Costa Silva,19,21,0,0,43,0.9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
388,Lukasz,Fabianski,19,21,47,767,49,2.8,"[1.0, 3.0, 2.0, 7.0, 10.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 6.0, 1.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 14.0]"
389,Michail,Antonio,19,21,26,550,69,0.7,"[1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 0.0, 2.0, 3.0, 0.0, 5.0, 1.0, 0.0, 0.0]","[45.0, 45.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 75.0, 0.0, 90.0, 90.0, 0.0, 90.0, 35.0, 0.0, 0.0]"
390,Felipe Anderson,Pereira Gomes,19,21,57,1337,66,3.1,"[1.0, 0.0, 5.0, 3.0, 3.0, 6.0, 5.0, 2.0, 1.0, 3.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 0.0, 0.0, 1.0, 6.0, 8.0, 2.0]","[65.0, 0.0, 77.0, 87.0, 68.0, 69.0, 90.0, 90.0, 45.0, 65.0, 90.0, 55.0, 45.0, 70.0, 90.0, 69.0, 0.0, 0.0, 15.0, 90.0, 67.0, 90.0]"
391,Manuel,Lanzini,19,21,38,936,62,0.7,"[2.0, 8.0, 5.0, 3.0, 3.0, 0.0, 1.0, 2.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 1.0, 2.0]","[90.0, 90.0, 87.0, 90.0, 90.0, 0.0, 23.0, 67.0, 90.0, 24.0, 45.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 69.0, 22.0, 83.0]"
392,Andriy,Yarmolenko,19,21,49,822,53,0.9,"[0.0, 1.0, 1.0, 8.0, 3.0, 11.0, 9.0, 1.0, 1.0, 8.0, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 13.0, 54.0, 70.0, 61.0, 88.0, 90.0, 77.0, 45.0, 90.0, 45.0, 70.0, 55.0, 19.0, 28.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
393,Robert,Snodgrass,19,21,52,1020,52,0.4,"[1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 9.0, 9.0, 2.0, 4.0, 3.0, 2.0, 1.0, 2.0, 0.0, 8.0, 1.0, 6.0, 1.0]","[34.0, 90.0, 0.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0, 85.0, 90.0, 90.0, 90.0, 90.0, 61.0, 77.0, 72.0, 0.0, 90.0, 28.0, 82.0, 21.0]"
394,Jack,Wilshere,19,21,6,174,47,0.2,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[55.0, 45.0, 0.0, 0.0, 0.0, 20.0, 15.0, 12.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
395,Declan,Rice,19,21,48,1890,47,1.5,"[2.0, 1.0, 2.0, 3.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 3.0, 0.0, 2.0, 1.0, 7.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0]"
396,Mark,Noble,19,21,64,1429,50,0.8,"[0.0, 0.0, 9.0, 3.0, 2.0, 5.0, 2.0, 2.0, 2.0, 2.0, 1.0, 1.0, 5.0, 3.0, 2.0, 2.0, 3.0, 0.0, 2.0, 0.0, 16.0, 2.0]","[0.0, 0.0, 90.0, 84.0, 90.0, 90.0, 74.0, 90.0, 73.0, 77.0, 45.0, 19.0, 90.0, 90.0, 70.0, 90.0, 87.0, 0.0, 90.0, 0.0, 90.0, 90.0]"
397,Carlos,Sánchez,19,21,7,112,43,0.4,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0]","[0.0, 7.0, 2.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 61.0, 0.0, 0.0]"
398,Grady,Diangana,19,21,0,0,44,0.1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
399,Pablo,Fornals,19,21,51,1108,60,0.5,"[1.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 1.0, 0.0, 2.0, 1.0, 5.0, 2.0, 5.0, 6.0, 0.0, 1.0, 10.0, 3.0, 1.0]","[45.0, 76.0, 12.0, 2.0, 28.0, 90.0, 66.0, 22.0, 62.0, 12.0, 0.0, 63.0, 34.0, 82.0, 90.0, 90.0, 90.0, 0.0, 58.0, 90.0, 90.0, 6.0]"
400,Pedro,Obiang,19,21,0,0,45,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
450,Roberto,Jimenez Gago,19,21,18,686,44,0.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 5.0, 2.0, 3.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0]"
457,Sébastien,Haller,19,21,74,1579,70,2.4,"[2.0, 0.0, 13.0, 8.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0, 5.0, 2.0, 2.0, 1.0, 2.0, 1.0, 9.0, 0.0, 2.0, 1.0, 6.0, 2.0]","[90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 14.0, 79.0, 20.0, 78.0, 0.0, 74.0, 54.0, 90.0, 90.0]"
514,Albian,Ajeti,19,21,7,122,57,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 45.0, 26.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 1.0, 20.0, 0.0, 0.0]"
553,David,Martin,19,21,20,435,41,1.8,"[0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 2.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0]","[0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 75.0]"
568,Nathan,Holland,19,21,2,31,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
582,Joseph,Anang,19,21,0,0,40,0.1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
593,Jeremy,Ngakia,19,21,0,0,40,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]"
594,Gonçalo Bento,Soares Cardoso,19,21,0,0,40,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]"
595,Bernardo,Costa Da Rosa,19,21,0,0,45,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0]"
401,Matt,Doherty,20,39,75,1517,61,4.9,"[6.0, 1.0, 2.0, 0.0, 4.0, 1.0, 15.0, 1.0, 4.0, 2.0, 2.0, 2.0, 2.0, 10.0, 6.0, 1.0, 1.0, 4.0, 8.0, 0.0, 1.0, 2.0]","[90.0, 45.0, 75.0, 0.0, 34.0, 56.0, 90.0, 22.0, 45.0, 90.0, 70.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0]"
402,Jonathan,Castro Otto,20,39,51,1754,54,1.1,"[5.0, 2.0, 2.0, 0.0, 0.0, 2.0, 6.0, 1.0, 2.0, 8.0, 2.0, 1.0, 2.0, 2.0, 6.0, 4.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0]","[90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 16.0, 90.0, 83.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 72.0, 90.0, 53.0, 90.0]"
403,Conor,Coady,20,39,53,1980,50,1.6,"[6.0, 2.0, 2.0, 1.0, 0.0, 1.0, 7.0, 6.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 7.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
404,Ryan,Bennett,20,39,21,603,49,0.3,"[6.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 77.0, 17.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 90.0, 53.0, 0.0]"
405,Willy,Boly,20,39,34,720,48,2.0,"[9.0, 2.0, 4.0, 1.0, 0.0, 2.0, 7.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
406,Rúben Gonçalo,Silva Nascimento Vinagre,20,39,15,338,42,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 73.0, 0.0, 6.0, 19.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 17.0, 90.0, 36.0, 5.0]"
407,Romain,Saïss,20,39,39,1353,44,0.9,"[1.0, 0.0, 0.0, 6.0, 2.0, -1.0, 6.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 6.0, 1.0, 0.0, 7.0, 1.0, 1.0, 1.0, 2.0]","[9.0, 0.0, 0.0, 58.0, 90.0, 72.0, 90.0, 12.0, 0.0, 90.0, 90.0, 90.0, 90.0, 0.0, 90.0, 90.0, 90.0, 90.0, 90.0, 32.0, 90.0, 90.0]"
408,Max,Kilman,20,39,4,180,40,2.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0]"
409,Raúl,Jiménez,20,39,108,1847,75,18.0,"[2.0, 2.0, 9.0, 5.0, 2.0, 2.0, 2.0, 10.0, 7.0, 2.0, 9.0, 9.0, 7.0, 5.0, 2.0, 5.0, 5.0, 7.0, 11.0, 1.0, 2.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 69.0, 75.0, 79.0, 90.0, 90.0, 90.0, 90.0, 89.0, 90.0, 90.0, 83.0, 84.0, 90.0, 90.0, 90.0, 18.0, 90.0, 90.0]"
410,Diogo,Jota,20,39,53,1385,61,2.8,"[2.0, 2.0, 2.0, 1.0, 2.0, 9.0, 0.0, 0.0, 1.0, 2.0, 1.0, 1.0, 5.0, 2.0, 1.0, 13.0, 2.0, 2.0, 2.0, 2.0, 1.0, 0.0]","[75.0, 85.0, 90.0, 22.0, 90.0, 90.0, 0.0, 0.0, 28.0, 69.0, 90.0, 82.0, 88.0, 90.0, 71.0, 76.0, 90.0, 76.0, 78.0, 71.0, 24.0, 0.0]"
411,Rui Pedro,dos Santos Patrício,20,39,79,1980,52,10.2,"[6.0, 9.0, 3.0, 2.0, 0.0, 3.0, 9.0, 6.0, 3.0, 2.0, 3.0, 3.0, 2.0, 3.0, 7.0, 1.0, 2.0, 4.0, 6.0, 2.0, 1.0, 2.0]","[90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
412,John,Ruddy,20,39,0,0,43,0.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
413,Will,Norris,20,39,0,0,40,0.6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
414,Rúben Diogo,da Silva Neves,20,39,56,1682,53,4.7,"[2.0, 7.0, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 11.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 5.0, 1.0, 1.0, 2.0]","[80.0, 90.0, 90.0, 83.0, 90.0, 33.0, 3.0, 90.0, 45.0, 90.0, 90.0, 85.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 57.0, 36.0, 90.0]"
415,João Filipe Iria,Santos Moutinho,20,39,79,1889,54,5.7,"[3.0, 8.0, 1.0, 1.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 6.0, 4.0, 10.0, 2.0, 8.0, 2.0, 1.0, 4.0, 2.0, 2.0, 6.0, 6.0]","[90.0, 90.0, 58.0, 31.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
416,Morgan,Gibbs-White,20,39,7,119,47,0.1,"[0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 66.0, 0.0, 20.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
